186796;1.000;79.890;4.214;0.898;75.484;4.226;	;	;	;0.775;75.146;2.170;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.060;75.146;2.170;	;	;	;	;	;	;
186795;1.000;79.751;4.280;0.898;75.487;4.285;	;	;	;0.775;75.167;2.200;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.088;75.167;2.200;	;	;	;	;	;	;
186794;1.000;79.840;4.219;0.900;75.483;4.237;	;	;	;0.782;75.032;2.175;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.098;75.032;2.175;	;	;	;	;	;	;
186793;1.000;79.793;4.285;0.896;75.566;4.308;	;	;	;0.791;75.153;2.220;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.114;75.153;2.220;	;	;	;	;	;	;
186792;1.000;79.750;4.290;0.913;75.475;4.461;	;	;	;0.828;75.103;2.320;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.108;75.103;2.320;	;	;	;	;	;	;
186791;1.000;79.989;4.290;0.904;75.588;4.504;	;	;	;0.897;75.092;2.500;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.151;75.092;2.500;	;	;	;	;	;	;
186789;1.000;80.052;4.249;0.908;75.564;4.281;	;	;	;0.815;75.158;2.220;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.056;75.158;2.220;	;	;	;	;	;	;
186788;1.000;80.090;4.219;0.906;75.478;4.230;	;	;	;0.791;75.171;2.175;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.104;75.171;2.175;	;	;	;	;	;	;
186787;1.000;80.115;4.300;0.920;75.540;4.504;	;	;	;0.807;74.985;2.500;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.112;74.985;2.500;	;	;	;	;	;	;
186786;1.000;80.028;4.295;0.885;75.582;4.484;	;	;	;0.798;74.954;2.500;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.114;74.954;2.500;	;	;	;	;	;	;
186785;1.000;80.098;4.290;0.896;75.622;4.469;	;	;	;0.824;75.165;2.500;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.130;75.165;2.500;	;	;	;	;	;	;
186784;1.000;80.044;5.124;0.934;75.735;5.120;0.902;75.122;2.450;0.874;75.255;2.450;	;	;	;	;	;	;1.066;75.122;2.450;	;	;	;0.025;75.122;2.450;1.216;75.255;2.450;	;	;	;	;	;	;
186783;1.000;79.987;5.104;0.932;75.676;5.057;0.922;75.152;2.450;0.879;75.223;2.445;	;	;	;	;	;	;1.104;75.152;2.450;	;	;	;0.029;75.152;2.450;1.199;75.223;2.445;	;	;	;	;	;	;
186782;1.000;80.025;5.094;0.928;75.746;5.120;0.908;75.172;2.450;0.875;75.283;2.450;	;	;	;	;	;	;1.074;75.172;2.450;	;	;	;0.027;75.172;2.450;1.214;75.283;2.450;	;	;	;	;	;	;
186755;1.000;79.967;2.012;0.934;75.596;3.290;0.955;74.987;4.155;0.835;75.136;4.195;	;	;	;	;	;	;1.321;74.987;4.155;0.372;75.136;4.195;0.033;74.987;4.155;1.228;75.136;4.195;	;	;	;	;	;	;
186754;1.000;79.937;2.012;0.934;75.632;3.290;0.872;74.994;4.205;0.806;75.157;4.185;	;	;	;	;	;	;1.299;74.994;4.205;0.434;75.157;4.185;0.059;74.994;4.205;1.189;75.157;4.185;	;	;	;	;	;	;
